EstablecimientoCodigo;EstablecimientoGlosa;EstablecimientoCodigoAntiguo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion
200465;Instituto Teletón Calama;03-914;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;2201;Calama;Calle;3551;Teniente Merino;552695400;09-10-2013;NO;No Aplica;No Aplica;-22.449644;-68.904573;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
103101;Hospital Dr. Carlos Cisternas (Calama);03-101;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Autogestionado en Red (EAR);Servicio de Salud;Terciario;2201;Calama;Avenida;1490;Almirante Grau;552655700;21-08-2018;SI;Urgencia Hospitalaria (UEH);No Aplica;-22.445201;-68.918257;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;
103806;SAPU Norponiente;03-806;03-312;103312.0;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia (SAPU);Establecimiento de Salud;No Aplica;Municipal;Primario;2201;Calama;Avenida;3825;Luis Emilio Recabarren;55 2654449;;SI;Urgencia Ambulatoria (SAPU);Corto;-22.442565;-68.927351;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103306;Centro de Salud Familiar Montt;03-306;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;2201;Calama;Avenida;3968;Granaderos;552656650;;NO;No Aplica;No Aplica;-22.442547;-68.927423;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103269;Centro de Diálisis Calama;03-269;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Diálisis;Establecimiento de Salud;No Aplica;Privado;No Aplica;2201;Calama;Calle;1825;Carcote;552833148;01-01-2009;NO;No Aplica;No Aplica;-22.440256;-68.921402;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
103211;Clínica Mutual de Seguridad CChC de Calama;03-211;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;No Aplica;2201;Calama;Avenida;1813;Central Sur;552332309;01-01-2009;NO;No Aplica;No Aplica;-22.439451;-68.921118;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
201081;Corpus Salud Laboral Ltda.;;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;2201;Calama;Avenida;1913;Avda Central Sur N° 1913, Villa Ayquina;552531440;29-01-2015;NO;No Aplica;No Aplica;-22.439148;-68.922735;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103312;Centro de Salud Familiar Norponiente;03-312;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;2201;Calama;Calle;3825;Luis Emilio Recabarren;552654441;;NO;No Aplica;No Aplica;-22.438908;-68.935599;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200204;Centro de Diálisis Renacer;03-904;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Diálisis;Establecimiento de Salud;No Aplica;Privado;No Aplica;2201;Calama;Calle;1917;Punta de Rieles;552546708;13-03-2013;NO;No Aplica;No Aplica;-22.433407;-68.922231;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
103410;Posta de Salud Rural Chiu-Chiu;03-410;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;2201;Calama;Calle;;Esmeralda;;;NO;No Aplica;No Aplica;-22.342471;-68.649696;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103201;Hospital Cruz del Norte;03-201;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Privado;;2302;Maria Elena;Calle;;Osorno;552413700;01-01-2009;NO;No Aplica;No Aplica;-22.341778;-69.665033;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
103309;Centro de Salud Familiar María Elena;03-309;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;2302;Maria Elena;Calle;;Diego de Almagro;552265332;;NO;No Aplica;No Aplica;-22.341088;-69.664249;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200913;SUR María Elena;03-944;03-309;103309.0;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;2302;Maria Elena;Calle;;Diego de Almagro;552265332;;SI;Urgencia Ambulatoria (SUR);No Aplica;-22.341088;-69.664249;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103406;Posta de Salud Rural Caspana;03-406;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;2201;Calama;Calle;;Sector de Caspana;;;NO;No Aplica;No Aplica;-22.335168;-68.21267;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103409;Posta de Salud Rural Ayquina;03-409;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;2201;Calama;Calle;321;San Roque;;;NO;No Aplica;No Aplica;-22.278561;-68.321623;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103216;Clínica Mutual de Seguridad CChC Tocopilla;03-216;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;No Aplica;2301;Tocopilla;Calle;1201;21 de Mayo;552811140;01-01-2009;NO;No Aplica;No Aplica;-22.09601;-70.204641;Privado;Vigente en Operación Habitual;Pendiente;Atención Abierta-Ambulatoria;
200033;Policlínico Asociación Chilena de Seguridad AChS Tocopilla;03-933;;;2;Región De Antofagasta;2.0;SEREMI De Antofagasta;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;2301;Tocopilla;Calle;1198;Arturo Prat;;01-01-2009;NO;No Aplica;No Aplica;-22.09567;-70.205449;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103102;Hospital Dr. Marcos Macuada (Tocopilla);03-102;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;No Aplica;Servicio de Salud;Primario;2301;Tocopilla;Calle;;Santa Rosa;552654560;;SI;Urgencia Hospitalaria (UEH);No Aplica;-22.088382;-70.193236;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;
103411;Posta de Salud Rural Quillagua (María Elena);03-411;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;2302;Maria Elena;Calle;;El Loa;;;NO;No Aplica;No Aplica;-21.660611;-69.535038;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
103407;Posta de Salud Rural Ollagüe;03-407;;;2;Región De Antofagasta;3.0;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;2202;Ollagüe;Calle;;Héroes de la Concepción;;;NO;No Aplica;No Aplica;-21.224889;-68.255628;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102413;Posta de Salud Rural San Marcos;02-413;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;1101;Iquique;Calle;;Localidad de San Marcos;;;NO;No Aplica;No Aplica;-21.115309;-70.124186;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200908;Policlínico Teck Quebrada Blanca;02-926;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Primario;1405;Pica;Calle;;Faena minera Teck quebrada blanca, campamento 1700;56 9 6207 9063;29-04-2014;NO;No Aplica;No Aplica;-21.005193;-68.804842;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102220;Clínica Coposa Cía. Minera Doña Inés de Collahuasi;02-220;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Clínica;Establecimiento de Salud;No Aplica;Privado;No Aplica;1405;Pica;Calle;;Coposa Hostal Pabellón del Inca;572516621;01-01-2009;NO;No Aplica;No Aplica;-20.826793;-68.657633;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
102412;Posta de Salud Rural Chanavayita;02-412;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;1101;Iquique;Calle;;Aldea de Chanavayita;;;NO;No Aplica;No Aplica;-20.702317;-70.187369;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200751;SUR Chanavayita;02-917;02-412;102412.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;1101;Iquique;Calle;;Aldea de Chanavayita;;;SI;Urgencia Ambulatoria (SUR);No Aplica;-20.702283;-70.187312;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102416;Posta de Salud Rural Matilla;02-416;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;1405;Pica;Calle;;Matilla;;;NO;No Aplica;No Aplica;-20.513556;-69.360941;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102304;Centro de Salud Familiar Dr. Juan Márquez Vismarra;02-304;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;1405;Pica;Calle;;Balmaceda;572741306;;NO;No Aplica;No Aplica;-20.491946;-69.330165;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200755;SUR Pica;02-921;02-304;102304.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Urgencia Rural (SUR);Establecimiento de Salud;No Aplica;Municipal;Primario;1405;Pica;Calle;;Balmaceda;;;SI;Urgencia Ambulatoria (SUR);No Aplica;-20.490293;-69.32727;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102414;Posta de Salud Rural La Huayca;02-414;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;1401;Pozo Almonte;Calle;;Sector La Huayca;;;NO;No Aplica;No Aplica;-20.43104;-69.560477;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102406;Posta de Salud Rural La Tirana;02-406;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Posta de Salud Rural (PSR);Establecimiento de Salud;No Aplica;Municipal;Primario;1401;Pozo Almonte;Calle;;General Ibáñez;;;NO;No Aplica;No Aplica;-20.334401;-69.659814;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200417;Centro de Diálisis Alto Hospicio;02-907;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Diálisis;Establecimiento de Salud;No Aplica;Privado;No Aplica;1107;Alto Hospicio;Calle;3125;Inglaterra, Sector La Pampa;572324823;14-01-2015;NO;No Aplica;No Aplica;-20.289219;-70.10231;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
102307;Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez;02-307;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;1107;Alto Hospicio;Calle;3080;Naciones Unidas;;;NO;No Aplica;No Aplica;-20.287114;-70.10386;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200557;Centro de Salud Familiar Dr. Yandry Añazco Montero;02-912;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;1107;Alto Hospicio;Calle;4320;Los Lagos;572584401;26-12-2018;NO;No Aplica;No Aplica;-20.277805;-70.084017;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102602;COSAM Enrique París;02-602;02-010;102010.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Mental  (COSAM);Unidad de Atención;No Aplica;Servicio de Salud;Secundario;1107;Alto Hospicio;Calle;;Santa Rosa;573079321;;NO;No Aplica;No Aplica;-20.2752;-70.098225;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
201036;SAR La Tortuga;02-928;02-905;200335.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR);Establecimiento de Salud;No Aplica;Municipal;Primario;1107;Alto Hospicio;Calle;3355;Santa Rosa;;10-03-2021;SI;Urgencia Ambulatoria (SAR);No Aplica;-20.272626;-70.105171;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
200335;Centro Comunitario de Salud Familiar La Tortuga;02-905;02-305;102305.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;No Aplica;Municipal;Primario;1107;Alto Hospicio;Calle;3355;Santa Rosa;;13-04-2017;NO;No Aplica;No Aplica;-20.27262;-70.105597;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102305;Centro de Salud Familiar Pedro Pulgar Melgarejo;02-305;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;1107;Alto Hospicio;Calle;;Los Álamos;800500108;;NO;No Aplica;No Aplica;-20.265007;-70.10063;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
201100;"Centro de Atención en Salud ""Nursing Care""";;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Primario;1101;Iquique;Avenida;3717;Francisco Bilbao (Oficina 11);9 8418 4009;23-06-2021;NO;No Aplica;No Aplica;-20.263612;-70.12843;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102303;Centro de Salud Familiar Pozo Almonte;02-303;;;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar;Municipal;Primario;1401;Pozo Almonte;Calle;276;Balmaceda;572761214;;NO;No Aplica;No Aplica;-20.25836;-69.785379;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
201066;"LABORATORIO CLINICO ""BIOANALYSIS""";;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;1101;Iquique;Calle;3432;Salvador Allende;56 9 83887253;03-11-2020;NO;No Aplica;No Aplica;-20.255343;-70.130893;Privado;Vigente en Operación Habitual;;No Aplica;
200191;Policlínico de Atención Primaria del Centro de Detención Preventiva de Pozo Almonte;02-902;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Privado;Establecimiento de Salud;No Aplica;Privado;Secundario;1401;Pozo Almonte;Calle;624;Libertad;572751228;21-10-2011;NO;No Aplica;No Aplica;-20.252962;-69.786549;Privado;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;
102236;Laboratorio Clínico Playa Brava;02-236;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Laboratorio Clínico;Establecimiento de Salud;No Aplica;Privado;No Aplica;1101;Iquique;Calle;3327;José Francisco Vergara;572393544;01-01-2009;NO;No Aplica;No Aplica;-20.252749;-70.133624;Privado;Vigente en Operación Habitual;;No Aplica;
200576;Centro de Diálisis Alto Medicen;02-913;;;1;Región De Tarapacá;1.0;SEREMI De Tarapacá;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Diálisis;Establecimiento de Salud;No Aplica;Privado;No Aplica;1107;Alto Hospicio;Calle;2251;El Pilón, sitio B;572267000;18-11-2016;NO;No Aplica;No Aplica;-20.251687;-70.109569;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
102601;COSAM Salvador Allende;02-601;02-010;102010.0;1;Región De Tarapacá;2.0;Servicio de Salud Tarapacá;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Mental  (COSAM);Unidad de Atención;No Aplica;Servicio de Salud;Secundario;1101;Iquique;Calle;;Céspedes;;;NO;No Aplica;No Aplica;-20.25082;-70.129707;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;
